id,university_name,graduation_year,major_name,degree,employment_rate,employment_type,industry,province,city,salary_min,salary_max,salary_avg,salary_true,achievement_rate,data_source
11138,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11139,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,升学,教育,河南省,洛阳市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11140,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,企业就业,能源环保,浙江省,绍兴市,3457,6582,5019.5,4100,0.817,郑州工业应用技术学院_2023届毕业生就业质量报告
11141,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,企业就业,金融业,上海市,上海市,6547,8243,7395.0,7600,1.028,郑州工业应用技术学院_2023届毕业生就业质量报告
11142,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11143,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11144,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,升学,教育,江苏省,无锡市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11145,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,企业就业,电子通信,河南省,洛阳市,4083,7644,5863.5,5300,0.904,郑州工业应用技术学院_2023届毕业生就业质量报告
11146,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,企业就业,公共管理,河北省,唐山市,3928,7575,5751.5,5300,0.921,郑州工业应用技术学院_2023届毕业生就业质量报告
11147,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,灵活就业,采矿冶金,广东省,深圳市,2000,5997,3998.5,3900,0.975,郑州工业应用技术学院_2023届毕业生就业质量报告
11148,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,企业就业,信息技术,河南省,郑州市,4559,8429,6494.0,6500,1.001,郑州工业应用技术学院_2023届毕业生就业质量报告
11149,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,企业就业,商务服务,江苏省,南通市,5766,8218,6992.0,6400,0.915,郑州工业应用技术学院_2023届毕业生就业质量报告
11150,郑州工业应用技术学院,2023,动漫制作技术,专科,82.9,企业就业,公共管理,江苏省,南京市,2066,6699,4382.5,3900,0.89,郑州工业应用技术学院_2023届毕业生就业质量报告
11151,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,湖北省,襄阳市,2000,3254,2627.0,2500,0.952,郑州工业应用技术学院_2023届毕业生就业质量报告
11152,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,灵活就业,文化传媒,河南省,洛阳市,2702,5818,4260.0,4100,0.962,郑州工业应用技术学院_2023届毕业生就业质量报告
11153,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11154,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,河南省,开封市,3764,6449,5106.5,4800,0.94,郑州工业应用技术学院_2023届毕业生就业质量报告
11155,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,广东省,广州市,2196,4292,3244.0,3400,1.048,郑州工业应用技术学院_2023届毕业生就业质量报告
11156,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,河南省,郑州市,3206,6255,4730.5,4800,1.015,郑州工业应用技术学院_2023届毕业生就业质量报告
11157,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,农林牧渔,北京市,北京市,3710,6138,4924.0,4900,0.995,郑州工业应用技术学院_2023届毕业生就业质量报告
11158,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,医疗卫生,河南省,洛阳市,3436,7259,5347.5,4900,0.916,郑州工业应用技术学院_2023届毕业生就业质量报告
11159,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,北京市,北京市,5753,7039,6396.0,6300,0.985,郑州工业应用技术学院_2023届毕业生就业质量报告
11160,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,河南省,开封市,4319,8617,6468.0,6100,0.943,郑州工业应用技术学院_2023届毕业生就业质量报告
11161,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,湖南省,株洲市,2000,5548,3774.0,2900,0.768,郑州工业应用技术学院_2023届毕业生就业质量报告
11162,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,江苏省,苏州市,2000,5352,3676.0,2500,0.68,郑州工业应用技术学院_2023届毕业生就业质量报告
11163,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,湖南省,长沙市,4501,5812,5156.5,5100,0.989,郑州工业应用技术学院_2023届毕业生就业质量报告
11164,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,文化传媒,广东省,广州市,2000,4456,3228.0,2600,0.805,郑州工业应用技术学院_2023届毕业生就业质量报告
11165,郑州工业应用技术学院,2023,环境艺术设计,专科,64.4,企业就业,交通运输,广东省,佛山市,4697,7405,6051.0,5200,0.859,郑州工业应用技术学院_2023届毕业生就业质量报告
11166,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,文化传媒,浙江省,宁波市,2956,6214,4585.0,4200,0.916,郑州工业应用技术学院_2023届毕业生就业质量报告
11167,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,升学,教育,山东省,威海市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11168,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,文化传媒,河南省,洛阳市,2965,6581,4773.0,3700,0.775,郑州工业应用技术学院_2023届毕业生就业质量报告
11169,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,农林牧渔,河南省,开封市,2000,5230,3615.0,2700,0.747,郑州工业应用技术学院_2023届毕业生就业质量报告
11170,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,文化传媒,湖南省,株洲市,3770,6146,4958.0,4300,0.867,郑州工业应用技术学院_2023届毕业生就业质量报告
11171,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,灵活就业,建筑业,浙江省,杭州市,2518,7320,4919.0,4400,0.894,郑州工业应用技术学院_2023届毕业生就业质量报告
11172,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,文化传媒,山东省,威海市,2619,6226,4422.5,4200,0.95,郑州工业应用技术学院_2023届毕业生就业质量报告
11173,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,升学,教育,河南省,郑州市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11174,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,文化传媒,广东省,东莞市,2648,6208,4428.0,4600,1.039,郑州工业应用技术学院_2023届毕业生就业质量报告
11175,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,灵活就业,文化传媒,河南省,洛阳市,2131,4505,3318.0,3600,1.085,郑州工业应用技术学院_2023届毕业生就业质量报告
11176,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,文化传媒,湖北省,武汉市,3609,6651,5130.0,5100,0.994,郑州工业应用技术学院_2023届毕业生就业质量报告
11177,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,文化传媒,江苏省,常州市,2000,3586,2793.0,2500,0.895,郑州工业应用技术学院_2023届毕业生就业质量报告
11178,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,文化传媒,浙江省,杭州市,2448,4686,3567.0,3600,1.009,郑州工业应用技术学院_2023届毕业生就业质量报告
11179,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,信息技术,广东省,佛山市,3742,8216,5979.0,5700,0.953,郑州工业应用技术学院_2023届毕业生就业质量报告
11180,郑州工业应用技术学院,2023,广告艺术设计,专科,83.2,企业就业,文化传媒,上海市,上海市,2000,4837,3418.5,2500,0.731,郑州工业应用技术学院_2023届毕业生就业质量报告
11181,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,企业就业,信息技术,河南省,开封市,3446,7336,5391.0,5000,0.927,郑州工业应用技术学院_2023届毕业生就业质量报告
11182,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,灵活就业,信息技术,江苏省,南通市,4874,7906,6390.0,6800,1.064,郑州工业应用技术学院_2023届毕业生就业质量报告
11183,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,灵活就业,信息技术,河南省,洛阳市,4804,9384,7094.0,6600,0.93,郑州工业应用技术学院_2023届毕业生就业质量报告
11184,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,企业就业,信息技术,河南省,郑州市,5425,8978,7201.5,6600,0.916,郑州工业应用技术学院_2023届毕业生就业质量报告
11185,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,企业就业,信息技术,北京市,北京市,4028,6952,5490.0,6000,1.093,郑州工业应用技术学院_2023届毕业生就业质量报告
11186,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,企业就业,信息技术,江苏省,南通市,4425,7753,6089.0,5100,0.838,郑州工业应用技术学院_2023届毕业生就业质量报告
11187,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,灵活就业,农林牧渔,河南省,洛阳市,4438,6577,5507.5,5800,1.053,郑州工业应用技术学院_2023届毕业生就业质量报告
11188,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,升学,教育,广东省,广州市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11189,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11190,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,企业就业,信息技术,广东省,珠海市,2000,5749,3874.5,2900,0.748,郑州工业应用技术学院_2023届毕业生就业质量报告
11191,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,企业就业,信息技术,北京市,北京市,7056,8838,7947.0,8100,1.019,郑州工业应用技术学院_2023届毕业生就业质量报告
11192,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,灵活就业,交通运输,湖南省,株洲市,2000,3948,2974.0,2600,0.874,郑州工业应用技术学院_2023届毕业生就业质量报告
11193,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,企业就业,信息技术,江苏省,无锡市,3685,8334,6009.5,5400,0.899,郑州工业应用技术学院_2023届毕业生就业质量报告
11194,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11195,郑州工业应用技术学院,2023,大数据与会计,专科,99.4,企业就业,信息技术,河南省,洛阳市,2406,5847,4126.5,3800,0.921,郑州工业应用技术学院_2023届毕业生就业质量报告
11196,郑州工业应用技术学院,2023,市场营销,专科,76.1,升学,教育,河南省,洛阳市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11197,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,农林牧渔,上海市,上海市,2000,3661,2830.5,2500,0.883,郑州工业应用技术学院_2023届毕业生就业质量报告
11198,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,上海市,上海市,2927,5787,4357.0,4100,0.941,郑州工业应用技术学院_2023届毕业生就业质量报告
11199,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,河南省,洛阳市,3925,8495,6210.0,5500,0.886,郑州工业应用技术学院_2023届毕业生就业质量报告
11200,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,河南省,洛阳市,2000,3769,2884.5,2900,1.005,郑州工业应用技术学院_2023届毕业生就业质量报告
11201,郑州工业应用技术学院,2023,市场营销,专科,76.1,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11202,郑州工业应用技术学院,2023,市场营销,专科,76.1,考公,公共管理,河南省,开封市,2000,3178,2589.0,2500,0.966,郑州工业应用技术学院_2023届毕业生就业质量报告
11203,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,上海市,上海市,4031,6369,5200.0,4800,0.923,郑州工业应用技术学院_2023届毕业生就业质量报告
11204,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,河南省,洛阳市,3915,6799,5357.0,4700,0.877,郑州工业应用技术学院_2023届毕业生就业质量报告
11205,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,广东省,深圳市,2676,6671,4673.5,4000,0.856,郑州工业应用技术学院_2023届毕业生就业质量报告
11206,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,山东省,威海市,2091,5224,3657.5,3700,1.012,郑州工业应用技术学院_2023届毕业生就业质量报告
11207,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,上海市,上海市,4080,6654,5367.0,5900,1.099,郑州工业应用技术学院_2023届毕业生就业质量报告
11208,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,江苏省,常州市,3751,7630,5690.5,5100,0.896,郑州工业应用技术学院_2023届毕业生就业质量报告
11209,郑州工业应用技术学院,2023,市场营销,专科,76.1,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11210,郑州工业应用技术学院,2023,市场营销,专科,76.1,企业就业,商务服务,河南省,开封市,4269,8225,6247.0,5900,0.944,郑州工业应用技术学院_2023届毕业生就业质量报告
11211,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,电子通信,河南省,洛阳市,5630,8557,7093.5,7500,1.057,郑州工业应用技术学院_2023届毕业生就业质量报告
11212,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,商务服务,湖北省,武汉市,2000,3340,2670.0,2500,0.936,郑州工业应用技术学院_2023届毕业生就业质量报告
11213,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,教育,湖北省,襄阳市,5355,8754,7054.5,6200,0.879,郑州工业应用技术学院_2023届毕业生就业质量报告
11214,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,商务服务,广东省,广州市,2000,3066,2533.0,2500,0.987,郑州工业应用技术学院_2023届毕业生就业质量报告
11215,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,能源环保,湖北省,武汉市,3986,7231,5608.5,5800,1.034,郑州工业应用技术学院_2023届毕业生就业质量报告
11216,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,商务服务,上海市,上海市,4355,7779,6067.0,6100,1.005,郑州工业应用技术学院_2023届毕业生就业质量报告
11217,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,商务服务,河南省,洛阳市,2516,4593,3554.5,3400,0.957,郑州工业应用技术学院_2023届毕业生就业质量报告
11218,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11219,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,商务服务,湖北省,宜昌市,3552,6411,4981.5,4800,0.964,郑州工业应用技术学院_2023届毕业生就业质量报告
11220,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,教育,河南省,郑州市,5714,7867,6790.5,6300,0.928,郑州工业应用技术学院_2023届毕业生就业质量报告
11221,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,商务服务,湖北省,武汉市,3121,7147,5134.0,4600,0.896,郑州工业应用技术学院_2023届毕业生就业质量报告
11222,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,商务服务,河北省,廊坊市,6444,9269,7856.5,7500,0.955,郑州工业应用技术学院_2023届毕业生就业质量报告
11223,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,建筑业,江苏省,苏州市,3445,5914,4679.5,4300,0.919,郑州工业应用技术学院_2023届毕业生就业质量报告
11224,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,企业就业,交通运输,河南省,开封市,3341,6110,4725.5,4500,0.952,郑州工业应用技术学院_2023届毕业生就业质量报告
11225,郑州工业应用技术学院,2023,工商企业管理,专科,82.8,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11226,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,电子通信,河南省,郑州市,3397,6250,4823.5,4800,0.995,郑州工业应用技术学院_2023届毕业生就业质量报告
11227,郑州工业应用技术学院,2023,空中乘务,专科,73.1,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11228,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,教育,河南省,郑州市,2000,3677,2838.5,2600,0.916,郑州工业应用技术学院_2023届毕业生就业质量报告
11229,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,文化传媒,北京市,北京市,4298,8073,6185.5,5600,0.905,郑州工业应用技术学院_2023届毕业生就业质量报告
11230,郑州工业应用技术学院,2023,空中乘务,专科,73.1,待就业,,,,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11231,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,医疗卫生,江苏省,南通市,3917,7294,5605.5,5400,0.963,郑州工业应用技术学院_2023届毕业生就业质量报告
11232,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,信息技术,广东省,珠海市,6085,8179,7132.0,7200,1.01,郑州工业应用技术学院_2023届毕业生就业质量报告
11233,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,文化传媒,浙江省,温州市,2000,4072,3036.0,3100,1.021,郑州工业应用技术学院_2023届毕业生就业质量报告
11234,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,教育,江苏省,苏州市,2000,5504,3752.0,3900,1.039,郑州工业应用技术学院_2023届毕业生就业质量报告
11235,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,信息技术,上海市,上海市,6761,10411,8586.0,7700,0.897,郑州工业应用技术学院_2023届毕业生就业质量报告
11236,郑州工业应用技术学院,2023,空中乘务,专科,73.1,灵活就业,公共管理,河南省,郑州市,4940,7623,6281.5,5500,0.876,郑州工业应用技术学院_2023届毕业生就业质量报告
11237,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,农林牧渔,河南省,开封市,2000,3849,2924.5,3200,1.094,郑州工业应用技术学院_2023届毕业生就业质量报告
11238,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,制造业,广东省,佛山市,4192,6956,5574.0,5200,0.933,郑州工业应用技术学院_2023届毕业生就业质量报告
11239,郑州工业应用技术学院,2023,空中乘务,专科,73.1,企业就业,交通运输,广东省,珠海市,2241,4583,3412.0,4000,1.172,郑州工业应用技术学院_2023届毕业生就业质量报告
11240,郑州工业应用技术学院,2023,空中乘务,专科,73.1,考公,公共管理,广东省,广州市,3267,5150,4208.5,4400,1.046,郑州工业应用技术学院_2023届毕业生就业质量报告
11241,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,升学,教育,河南省,洛阳市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11242,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,企业就业,交通运输,北京市,北京市,3310,5283,4296.5,4400,1.024,郑州工业应用技术学院_2023届毕业生就业质量报告
11243,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,企业就业,交通运输,广东省,深圳市,5000,8977,6988.5,7000,1.002,郑州工业应用技术学院_2023届毕业生就业质量报告
11244,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,企业就业,教育,江苏省,苏州市,2000,4589,3294.5,3400,1.032,郑州工业应用技术学院_2023届毕业生就业质量报告
11245,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,企业就业,农林牧渔,河南省,开封市,2047,3629,2838.0,2800,0.987,郑州工业应用技术学院_2023届毕业生就业质量报告
11246,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,升学,教育,福建省,厦门市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11247,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,灵活就业,交通运输,河南省,洛阳市,4009,6473,5241.0,5300,1.011,郑州工业应用技术学院_2023届毕业生就业质量报告
11248,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,企业就业,交通运输,河南省,郑州市,6842,10292,8567.0,7800,0.91,郑州工业应用技术学院_2023届毕业生就业质量报告
11249,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,企业就业,文化传媒,山东省,烟台市,2000,4143,3071.5,2500,0.814,郑州工业应用技术学院_2023届毕业生就业质量报告
11250,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,企业就业,交通运输,浙江省,宁波市,7217,9144,8180.5,8000,0.978,郑州工业应用技术学院_2023届毕业生就业质量报告
11251,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,灵活就业,交通运输,广东省,珠海市,5751,8448,7099.5,6700,0.944,郑州工业应用技术学院_2023届毕业生就业质量报告
11252,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,升学,教育,河南省,洛阳市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11253,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,企业就业,文化传媒,北京市,北京市,2000,3814,2907.0,2700,0.929,郑州工业应用技术学院_2023届毕业生就业质量报告
11254,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,升学,教育,河南省,郑州市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11255,郑州工业应用技术学院,2023,现代物流管理,专科,90.1,企业就业,采矿冶金,广东省,广州市,4054,7069,5561.5,4700,0.845,郑州工业应用技术学院_2023届毕业生就业质量报告
11256,郑州工业应用技术学院,2023,商务管理,专科,83.2,企业就业,商务服务,浙江省,杭州市,3804,8411,6107.5,5800,0.95,郑州工业应用技术学院_2023届毕业生就业质量报告
11257,郑州工业应用技术学院,2023,商务管理,专科,83.2,考公,公共管理,上海市,上海市,2000,4782,3391.0,3700,1.091,郑州工业应用技术学院_2023届毕业生就业质量报告
11258,郑州工业应用技术学院,2023,商务管理,专科,83.2,企业就业,制造业,北京市,北京市,6971,11167,9069.0,8200,0.904,郑州工业应用技术学院_2023届毕业生就业质量报告
11259,郑州工业应用技术学院,2023,商务管理,专科,83.2,企业就业,商务服务,江苏省,南通市,3032,6202,4617.0,4800,1.04,郑州工业应用技术学院_2023届毕业生就业质量报告
11260,郑州工业应用技术学院,2023,商务管理,专科,83.2,企业就业,商务服务,北京市,北京市,4546,8082,6314.0,5100,0.808,郑州工业应用技术学院_2023届毕业生就业质量报告
11261,郑州工业应用技术学院,2023,商务管理,专科,83.2,企业就业,商务服务,广东省,珠海市,3085,6207,4646.0,4300,0.926,郑州工业应用技术学院_2023届毕业生就业质量报告
11262,郑州工业应用技术学院,2023,商务管理,专科,83.2,企业就业,商务服务,河南省,洛阳市,4074,6277,5175.5,5200,1.005,郑州工业应用技术学院_2023届毕业生就业质量报告
11263,郑州工业应用技术学院,2023,商务管理,专科,83.2,灵活就业,商务服务,北京市,北京市,2215,4270,3242.5,3100,0.956,郑州工业应用技术学院_2023届毕业生就业质量报告
11264,郑州工业应用技术学院,2023,商务管理,专科,83.2,灵活就业,商务服务,浙江省,绍兴市,3864,6130,4997.0,4800,0.961,郑州工业应用技术学院_2023届毕业生就业质量报告
11265,郑州工业应用技术学院,2023,商务管理,专科,83.2,企业就业,商务服务,河北省,唐山市,2000,5317,3658.5,2800,0.765,郑州工业应用技术学院_2023届毕业生就业质量报告
11266,郑州工业应用技术学院,2023,商务管理,专科,83.2,企业就业,商务服务,福建省,福州市,2000,3438,2719.0,2500,0.919,郑州工业应用技术学院_2023届毕业生就业质量报告
11267,郑州工业应用技术学院,2023,商务管理,专科,83.2,灵活就业,金融业,河南省,郑州市,6091,9361,7726.0,7300,0.945,郑州工业应用技术学院_2023届毕业生就业质量报告
11268,郑州工业应用技术学院,2023,商务管理,专科,83.2,升学,教育,北京市,北京市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11269,郑州工业应用技术学院,2023,商务管理,专科,83.2,灵活就业,信息技术,广东省,深圳市,3820,6183,5001.5,5300,1.06,郑州工业应用技术学院_2023届毕业生就业质量报告
11270,郑州工业应用技术学院,2023,商务管理,专科,83.2,企业就业,商务服务,北京市,北京市,5937,8351,7144.0,6900,0.966,郑州工业应用技术学院_2023届毕业生就业质量报告
11271,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,商务服务,北京市,北京市,2111,3870,2990.5,3300,1.103,郑州工业应用技术学院_2023届毕业生就业质量报告
11272,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,商务服务,江苏省,南京市,2705,6194,4449.5,4700,1.056,郑州工业应用技术学院_2023届毕业生就业质量报告
11273,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,升学,教育,河南省,郑州市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11274,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,制造业,河南省,开封市,2700,5524,4112.0,4500,1.094,郑州工业应用技术学院_2023届毕业生就业质量报告
11275,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,商务服务,湖南省,长沙市,5642,7516,6579.0,6500,0.988,郑州工业应用技术学院_2023届毕业生就业质量报告
11276,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,商务服务,河南省,洛阳市,2697,6413,4555.0,4300,0.944,郑州工业应用技术学院_2023届毕业生就业质量报告
11277,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,教育,上海市,上海市,2416,4467,3441.5,3900,1.133,郑州工业应用技术学院_2023届毕业生就业质量报告
11278,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,能源环保,河南省,开封市,4166,6935,5550.5,5500,0.991,郑州工业应用技术学院_2023届毕业生就业质量报告
11279,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,灵活就业,商务服务,江苏省,常州市,3399,6959,5179.0,4100,0.792,郑州工业应用技术学院_2023届毕业生就业质量报告
11280,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,商务服务,河南省,郑州市,5524,6773,6148.5,6200,1.008,郑州工业应用技术学院_2023届毕业生就业质量报告
11281,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,交通运输,江苏省,苏州市,3771,7128,5449.5,4300,0.789,郑州工业应用技术学院_2023届毕业生就业质量报告
11282,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,金融业,河南省,开封市,4128,8191,6159.5,6100,0.99,郑州工业应用技术学院_2023届毕业生就业质量报告
11283,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,企业就业,科学研究,广东省,广州市,7204,8753,7978.5,8200,1.028,郑州工业应用技术学院_2023届毕业生就业质量报告
11284,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,灵活就业,能源环保,河南省,郑州市,5715,9659,7687.0,6700,0.872,郑州工业应用技术学院_2023届毕业生就业质量报告
11285,郑州工业应用技术学院,2023,酒店管理与数字化运营,专科,100,升学,教育,广东省,珠海市,,,,,,郑州工业应用技术学院_2023届毕业生就业质量报告
11286,郑州工业应用技术学院,2023,旅游管理,专科,86.7,企业就业,商务服务,江苏省,常州市,3173,4702,3937.5,3900,0.99,郑州工业应用技术学院_2023届毕业生就业质量报告
11287,郑州工业应用技术学院,2023,旅游管理,专科,86.7,企业就业,商务服务,河南省,开封市,4931,8332,6631.5,6800,1.025,郑州工业应用技术学院_2023届毕业生就业质量报告
11288,郑州工业应用技术学院,2023,旅游管理,专科,86.7,灵活就业,商务服务,北京市,北京市,4033,8236,6134.5,5300,0.864,郑州工业应用技术学院_2023届毕业生就业质量报告
